Label,Year,Indigenous protected land area (ha),National parks (ha),Nature reserves (ha),All other protected land areas (ha),Total protected land area (ha),Indigenous protected land area (%),National parks (%),Nature reserves (%),All other protected land areas (%),Total protected land area (%)
Lake Grace,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Lake Grace,2018,0,"56,004","145,813",252,"202,069",0.0,4.7,12.3,0.0,17.0
Lake Grace,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Lake Grace,2020,0,"56,004","145,813",252,"202,069",0.0,4.7,12.3,0.0,17.0
Lake Grace,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Lake Grace,2022,"68,701","56,004","145,813",252,"270,771",5.8,4.7,12.3,0.0,22.8
Lake Grace,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Laverton,2016,"7,017",0,"1,187,376",0,"1,194,393",0.0,0.0,6.6,0.0,6.6
Laverton,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Laverton,2018,"7,015",0,"1,187,384",0,"1,194,399",0.0,0.0,6.6,0.0,6.6
Laverton,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Laverton,2020,"7,015",0,"1,187,384",0,"1,194,399",0.0,0.0,6.6,0.0,6.6
Laverton,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Laverton,2022,"5,253,747",0,"1,187,394",0,"6,441,141",29.2,0.0,6.6,0.0,35.8
Laverton,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Leonora,2016,0,0,"45,785",0,"45,785",0.0,0.0,1.4,0.0,1.4
Leonora,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Leonora,2018,0,0,"45,785",0,"45,785",0.0,0.0,1.4,0.0,1.4
Leonora,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Leonora,2020,0,0,"45,785",0,"45,785",0.0,0.0,1.4,0.0,1.4
Leonora,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Leonora,2022,0,0,"45,785",0,"45,785",0.0,0.0,1.4,0.0,1.4
Leonora,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Mandurah,2016,0,"4,756",318,9,"5,083",0.0,27.2,1.8,0.0,29.1
Mandurah,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Mandurah,2018,0,"5,568",318,9,"5,895",0.0,31.8,1.8,0.0,33.7
Mandurah,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Mandurah,2020,0,"5,568",318,9,"5,895",0.0,31.8,1.8,0.0,33.7
Mandurah,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Mandurah,2022,0,"5,568",318,9,"5,895",0.0,31.8,1.8,0.0,33.7
Mandurah,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Manjimup,2016,0,"329,310","36,943",309,"366,563",0.0,46.8,5.3,0.0,52.1
Manjimup,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Manjimup,2018,0,"329,310","36,943",309,"366,562",0.0,46.8,5.3,0.0,52.1
Manjimup,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Manjimup,2020,0,"329,306","36,943",309,"366,559",0.0,46.8,5.3,0.0,52.1
Manjimup,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Manjimup,2022,0,"329,306","36,943",309,"366,559",0.0,46.8,5.3,0.0,52.1
Manjimup,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Meekatharra,2016,0,"637,056",0,"189,139","826,194",0.0,6.4,0.0,1.9,8.2
Meekatharra,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Meekatharra,2018,0,"637,067",0,"189,139","826,206",0.0,6.4,0.0,1.9,8.2
Meekatharra,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Meekatharra,2020,0,"637,067",0,"189,139","826,206",0.0,6.4,0.0,1.9,8.2
Meekatharra,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Meekatharra,2022,0,"637,067",0,"189,139","826,206",0.0,6.4,0.0,1.9,8.2
Meekatharra,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Melville,2016,0,0,11,2,13,0.0,0.0,0.2,0.0,0.2
Melville,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Melville,2018,0,0,11,9,20,0.0,0.0,0.2,0.2,0.4
Melville,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Melville,2020,0,0,11,9,20,0.0,0.0,0.2,0.2,0.4
Melville,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Melville,2022,0,0,11,9,20,0.0,0.0,0.2,0.2,0.4
Melville,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Menzies,2016,0,"269,141","2,838,948",0,"3,108,089",0.0,2.2,22.9,0.0,25.0
Menzies,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Menzies,2018,0,"269,141","2,839,181",0,"3,108,322",0.0,2.2,22.9,0.0,25.0
Menzies,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Menzies,2020,0,"269,141","2,839,181",0,"3,108,322",0.0,2.2,22.9,0.0,25.0
Menzies,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Menzies,2022,"2,192,985","367,122","2,662,619",0,"5,222,726",17.7,3.0,21.5,0.0,42.1
Menzies,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Merredin,2016,0,258,"7,267",561,"8,085",0.0,0.1,2.2,0.2,2.5
Merredin,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Merredin,2018,0,258,"7,267",194,"7,719",0.0,0.1,2.2,0.1,2.3
Merredin,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Merredin,2020,0,258,"7,267",194,"7,719",0.0,0.1,2.2,0.1,2.3
Merredin,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Merredin,2022,0,258,"7,267",194,"7,719",0.0,0.1,2.2,0.1,2.3
Merredin,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Mingenew,2016,0,755,"1,014",0,"1,769",0.0,0.4,0.5,0.0,0.9
Mingenew,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Mingenew,2018,0,755,"1,014",0,"1,769",0.0,0.4,0.5,0.0,0.9
Mingenew,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Mingenew,2020,0,755,"1,014",0,"1,769",0.0,0.4,0.5,0.0,0.9
Mingenew,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Mingenew,2022,0,755,"1,014",0,"1,769",0.0,0.4,0.5,0.0,0.9
Mingenew,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Moora,2016,0,"12,003","1,451",72,"13,526",0.0,3.2,0.4,0.0,3.6
Moora,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Moora,2018,0,"12,003","1,451",72,"13,526",0.0,3.2,0.4,0.0,3.6
Moora,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Moora,2020,0,"12,003","1,451",72,"13,526",0.0,3.2,0.4,0.0,3.6
Moora,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Moora,2022,0,"12,003","1,451",72,"13,526",0.0,3.2,0.4,0.0,3.6
Moora,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Morawa,2016,0,"46,998","2,424",0,"49,422",0.0,13.4,0.7,0.0,14.1
Morawa,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Morawa,2018,0,"46,998","2,424",0,"49,422",0.0,13.4,0.7,0.0,14.1
Morawa,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Morawa,2020,0,"46,998","2,425",0,"49,422",0.0,13.4,0.7,0.0,14.1
Morawa,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Morawa,2022,0,"46,998","2,425",0,"49,422",0.0,13.4,0.7,0.0,14.1
Morawa,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Mosman Park,2016,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Mosman Park,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Mosman Park,2018,0,0,0,2,2,0.0,0.0,0.0,0.4,0.4
Mosman Park,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Mosman Park,2020,0,0,0,2,2,0.0,0.0,0.0,0.4,0.4
Mosman Park,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Mosman Park,2022,0,0,0,2,2,0.0,0.0,0.0,0.4,0.4
Mosman Park,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Mount Magnet,2016,0,10,0,0,10,0.0,0.0,0.0,0.0,0.0
Mount Magnet,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Mount Magnet,2018,0,10,0,0,10,0.0,0.0,0.0,0.0,0.0
Mount Magnet,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Mount Magnet,2020,0,10,0,0,10,0.0,0.0,0.0,0.0,0.0
Mount Magnet,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Mount Magnet,2022,0,9,"15,701",0,"15,710",0.0,0.0,1.1,0.0,1.1
Mount Magnet,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Mount Marshall,2016,0,0,"301,444",0,"301,444",0.0,0.0,29.6,0.0,29.6
Mount Marshall,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Mount Marshall,2018,0,0,"301,444",0,"301,444",0.0,0.0,29.6,0.0,29.6
Mount Marshall,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Mount Marshall,2020,0,0,"301,444",0,"301,444",0.0,0.0,29.6,0.0,29.6
Mount Marshall,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Mount Marshall,2022,0,0,"302,102",0,"302,102",0.0,0.0,29.7,0.0,29.7
Mount Marshall,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Mukinbudin,2016,0,0,"18,819",0,"18,819",0.0,0.0,5.5,0.0,5.5
Mukinbudin,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Mukinbudin,2018,0,0,"18,819",0,"18,819",0.0,0.0,5.5,0.0,5.5
Mukinbudin,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Mukinbudin,2020,0,0,"18,819",0,"18,819",0.0,0.0,5.5,0.0,5.5
Mukinbudin,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Mukinbudin,2022,0,0,"18,819",0,"18,819",0.0,0.0,5.5,0.0,5.5
Mukinbudin,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Mundaring,2016,0,"8,082",156,89,"8,326",0.0,12.6,0.2,0.1,12.9
Mundaring,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Mundaring,2018,0,"8,082",156,108,"8,345",0.0,12.6,0.2,0.2,13.0
Mundaring,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Mundaring,2020,0,"8,082",156,108,"8,345",0.0,12.6,0.2,0.2,13.0
Mundaring,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Mundaring,2022,0,"8,082",156,108,"8,345",0.0,12.6,0.2,0.2,13.0
Mundaring,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Murchison,2016,0,"326,225","9,352",0,"335,578",0.0,7.2,0.2,0.0,7.4
Murchison,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Murchison,2018,0,"326,225","9,352",0,"335,578",0.0,7.2,0.2,0.0,7.4
Murchison,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Murchison,2020,0,"326,225","9,352",0,"335,578",0.0,7.2,0.2,0.0,7.4
Murchison,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Murchison,2022,0,"326,225","9,352",0,"335,578",0.0,7.2,0.2,0.0,7.4
Murchison,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Murray,2016,0,"2,533","3,249",260,"6,041",0.0,1.5,1.9,0.2,3.5
Murray,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Murray,2018,0,"2,533","3,249",260,"6,041",0.0,1.5,1.9,0.2,3.5
Murray,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Murray,2020,0,"2,533","3,249",260,"6,041",0.0,1.5,1.9,0.2,3.5
Murray,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Murray,2022,0,"2,533","3,249",260,"6,041",0.0,1.5,1.9,0.2,3.5
Murray,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Nannup,2016,0,"79,701","6,059",790,"86,551",0.0,26.1,2.0,0.3,28.3
Nannup,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Nannup,2018,0,"79,701","6,059",790,"86,551",0.0,26.1,2.0,0.3,28.3
Nannup,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Nannup,2020,0,"79,690","6,059",790,"86,539",0.0,26.1,2.0,0.3,28.3
Nannup,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Nannup,2022,0,"80,238","6,059",398,"86,696",0.0,26.3,2.0,0.1,28.4
Nannup,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Narembeen,2016,0,0,"4,336",369,"4,705",0.0,0.0,1.1,0.1,1.2
Narembeen,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Narembeen,2018,0,0,"4,336",369,"4,705",0.0,0.0,1.1,0.1,1.2
Narembeen,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Narembeen,2020,0,0,"4,336",369,"4,705",0.0,0.0,1.1,0.1,1.2
Narembeen,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Narembeen,2022,0,0,"4,336",369,"4,705",0.0,0.0,1.1,0.1,1.2
Narembeen,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Narrogin,2016,0,0,"6,398",35,"6,434",0.0,0.0,3.9,0.0,3.9
Narrogin,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Narrogin,2018,0,0,"6,398",35,"6,434",0.0,0.0,3.9,0.0,3.9
Narrogin,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Narrogin,2020,0,0,"6,398",35,"6,434",0.0,0.0,3.9,0.0,3.9
Narrogin,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Narrogin,2022,0,321,"8,417",35,"8,773",0.0,0.2,5.2,0.0,5.4
Narrogin,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Nedlands,2016,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Nedlands,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Nedlands,2018,0,0,0,23,23,0.0,0.0,0.0,1.2,1.2
Nedlands,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Nedlands,2020,0,0,0,23,23,0.0,0.0,0.0,1.2,1.2
Nedlands,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Nedlands,2022,0,0,0,23,23,0.0,0.0,0.0,1.2,1.2
Nedlands,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ngaanyatjarraku,2016,"10,309,773",0,"1,842,011",0,"12,151,785",64.5,0.0,11.5,0.0,76.0
Ngaanyatjarraku,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ngaanyatjarraku,2018,"10,309,772",0,"1,842,011",0,"12,151,783",64.5,0.0,11.5,0.0,76.0
Ngaanyatjarraku,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ngaanyatjarraku,2020,"10,309,772",0,"1,842,011",0,"12,151,783",64.5,0.0,11.5,0.0,76.0
Ngaanyatjarraku,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ngaanyatjarraku,2022,"10,309,766",0,"1,842,011",0,"12,151,777",64.5,0.0,11.5,0.0,76.0
Ngaanyatjarraku,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Northam,2016,0,"2,625","4,061",0,"6,685",0.0,1.8,2.8,0.0,4.7
Northam,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Northam,2018,0,"2,625","4,061",328,"7,013",0.0,1.8,2.8,0.2,4.9
Northam,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Northam,2020,0,"2,625","4,060",328,"7,013",0.0,1.8,2.8,0.2,4.9
Northam,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Northam,2022,0,"2,625","4,060",328,"7,013",0.0,1.8,2.8,0.2,4.9
Northam,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Northampton,2016,0,"229,339","1,287","28,698","259,324",0.0,18.3,0.1,2.3,20.7
Northampton,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Northampton,2018,0,"229,371","1,287","28,698","259,356",0.0,18.3,0.1,2.3,20.7
Northampton,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Northampton,2020,0,"229,371","1,287","28,698","259,356",0.0,18.3,0.1,2.3,20.7
Northampton,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Northampton,2022,0,"229,371","1,287","28,698","259,356",0.0,18.3,0.1,2.3,20.7
Northampton,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Nungarin,2016,0,0,"10,088","1,412","11,500",0.0,0.0,8.7,1.2,9.9
Nungarin,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Nungarin,2018,0,0,"10,088","1,412","11,500",0.0,0.0,8.7,1.2,9.9
Nungarin,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Nungarin,2020,0,0,"10,088","1,412","11,500",0.0,0.0,8.7,1.2,9.9
Nungarin,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Nungarin,2022,0,0,"10,088","1,412","11,500",0.0,0.0,8.7,1.2,9.9
Nungarin,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Peppermint Grove,2016,0,0,0,3,3,0.0,0.0,0.0,3.1,3.1
Peppermint Grove,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Peppermint Grove,2018,0,0,0,3,3,0.0,0.0,0.0,3.1,3.1
Peppermint Grove,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Peppermint Grove,2020,0,0,0,3,3,0.0,0.0,0.0,3.1,3.1
Peppermint Grove,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Peppermint Grove,2022,0,0,0,3,3,0.0,0.0,0.0,3.1,3.1
Peppermint Grove,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Perenjori,2016,0,"298,798","1,625",2,"300,425",0.0,36.0,0.2,0.0,36.2
Perenjori,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Perenjori,2018,0,"298,800","1,625",0,"300,425",0.0,36.0,0.2,0.0,36.2
Perenjori,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Perenjori,2020,0,"298,800","1,625",0,"300,425",0.0,36.0,0.2,0.0,36.2
Perenjori,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Perenjori,2022,0,"298,801","1,625",0,"300,425",0.0,36.0,0.2,0.0,36.2
Perenjori,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Perth,2016,0,0,0,18,18,0.0,0.0,0.0,1.3,1.3
Perth,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Perth,2018,0,0,0,444,444,0.0,0.0,0.0,32.3,32.3
Perth,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Perth,2020,0,0,0,444,444,0.0,0.0,0.0,32.3,32.3
Perth,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Perth,2022,0,0,0,444,444,0.0,0.0,0.0,32.3,32.3
Perth,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Pingelly,2016,0,0,"7,590",2,"7,592",0.0,0.0,5.9,0.0,5.9
Pingelly,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Pingelly,2018,0,0,"7,591",2,"7,593",0.0,0.0,5.9,0.0,5.9
Pingelly,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Pingelly,2020,0,0,"7,591",2,"7,593",0.0,0.0,5.9,0.0,5.9
Pingelly,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Pingelly,2022,0,0,"7,591",2,"7,593",0.0,0.0,5.9,0.0,5.9
Pingelly,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Plantagenet,2016,0,"138,176","4,922",571,"143,668",0.0,28.3,1.0,0.1,29.5
Plantagenet,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Plantagenet,2018,0,"138,176","4,922","1,201","144,298",0.0,28.3,1.0,0.2,29.6
Plantagenet,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Plantagenet,2020,0,"138,176","4,922","1,201","144,298",0.0,28.3,1.0,0.2,29.6
Plantagenet,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Plantagenet,2022,0,"138,176","4,922","1,201","144,298",0.0,28.3,1.0,0.2,29.6
Plantagenet,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Port Hedland,2016,0,0,74,0,74,0.0,0.0,0.0,0.0,0.0
Port Hedland,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Port Hedland,2018,0,0,74,0,74,0.0,0.0,0.0,0.0,0.0
Port Hedland,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Port Hedland,2020,0,0,74,0,74,0.0,0.0,0.0,0.0,0.0
Port Hedland,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Port Hedland,2022,0,0,74,0,74,0.0,0.0,0.0,0.0,0.0
Port Hedland,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Quairading,2016,0,0,"2,632",861,"3,493",0.0,0.0,1.3,0.4,1.7
Quairading,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Quairading,2018,0,0,"2,632",861,"3,493",0.0,0.0,1.3,0.4,1.7
Quairading,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Quairading,2020,0,0,"2,632",861,"3,493",0.0,0.0,1.3,0.4,1.7
Quairading,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Quairading,2022,0,0,"2,632",861,"3,493",0.0,0.0,1.3,0.4,1.7
Quairading,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ravensthorpe,2016,0,"164,132","29,798","1,138","195,067",0.0,16.7,3.0,0.1,19.8
Ravensthorpe,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ravensthorpe,2018,0,"164,132","29,799","1,138","195,068",0.0,16.7,3.0,0.1,19.8
Ravensthorpe,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ravensthorpe,2020,0,"164,132","29,799","1,138","195,068",0.0,16.7,3.0,0.1,19.8
Ravensthorpe,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ravensthorpe,2022,0,"164,132","29,799","1,138","195,068",0.0,16.7,3.0,0.1,19.8
Ravensthorpe,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Rockingham,2016,0,156,705,11,873,0.0,0.6,2.7,0.0,3.4
Rockingham,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Rockingham,2018,0,156,705,11,873,0.0,0.6,2.7,0.0,3.4
Rockingham,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Rockingham,2020,0,155,705,11,872,0.0,0.6,2.7,0.0,3.4
Rockingham,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Rockingham,2022,0,155,705,11,872,0.0,0.6,2.7,0.0,3.4
Rockingham,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Sandstone,2016,0,"367,075",50,0,"367,126",0.0,11.3,0.0,0.0,11.3
Sandstone,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Sandstone,2018,0,"367,075",50,0,"367,126",0.0,11.3,0.0,0.0,11.3
Sandstone,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Sandstone,2020,0,"367,075",50,0,"367,126",0.0,11.3,0.0,0.0,11.3
Sandstone,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Sandstone,2022,0,"367,075",50,0,"367,126",0.0,11.3,0.0,0.0,11.3
Sandstone,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Serpentine-Jarrahdale,2016,0,"4,355","1,921",168,"6,444",0.0,4.8,2.1,0.2,7.2
Serpentine-Jarrahdale,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Serpentine-Jarrahdale,2018,0,"4,355","1,921",168,"6,444",0.0,4.8,2.1,0.2,7.2
Serpentine-Jarrahdale,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Serpentine-Jarrahdale,2020,0,"4,355","1,921",168,"6,444",0.0,4.8,2.1,0.2,7.2
Serpentine-Jarrahdale,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Serpentine-Jarrahdale,2022,0,"4,355","1,921",168,"6,444",0.0,4.8,2.1,0.2,7.2
Serpentine-Jarrahdale,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Shark Bay,2016,0,"492,644","459,890","165,438","1,117,972",0.0,20.4,19.0,6.8,46.2
Shark Bay,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Shark Bay,2018,0,"492,775","459,890","165,438","1,118,102",0.0,20.4,19.0,6.8,46.2
Shark Bay,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Shark Bay,2020,0,"492,775","459,890","165,438","1,118,102",0.0,20.4,19.0,6.8,46.2
Shark Bay,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Shark Bay,2022,0,"492,775","459,890","165,438","1,118,102",0.0,20.4,19.0,6.8,46.2
Shark Bay,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
South Perth,2016,0,0,4,0,4,0.0,0.0,0.2,0.0,0.2
South Perth,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
South Perth,2018,0,0,4,34,38,0.0,0.0,0.2,1.7,1.9
South Perth,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
South Perth,2020,0,0,4,34,38,0.0,0.0,0.2,1.7,1.9
South Perth,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
South Perth,2022,0,0,4,34,38,0.0,0.0,0.2,1.7,1.9
South Perth,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Stirling,2016,0,0,5,2,7,0.0,0.0,0.1,0.0,0.1
Stirling,2017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Stirling,2018,0,2,5,2,9,0.0,0.0,0.1,0.0,0.1
Stirling,2019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Stirling,2020,0,2,5,2,9,0.0,0.0,0.1,0.0,0.1
Stirling,2021,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Stirling,2022,0,2,5,2,9,0.0,0.0,0.1,0.0,0.1
Stirling,2023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Subiaco,2016,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
